"customerkey","total","cohort_year","customer_group","m_1","m_3","m_6","m_12"
1723125,1886.517,"2021","Medium Value","0","1","0","0"
1723194,2557.5303000000004,"2022","Medium Value","0","0","0","0"
1723217,1190.957,"2020","Medium Value","0","0","0","0"
1723246,747.5377,"2022","Medium Value","0","0","0","0"
1723254,5053.3266,"2022","High Value","0","0","0","1"
1723275,545.6,"2024","Medium Value","0","0","0","0"
1723364,1230.58,"2024","Medium Value","0","0","0","0"
1723701,2341.705,"2022","Medium Value","0","0","0","0"
1723912,1583.1014999999998,"2021","Medium Value","0","0","0","1"
1723977,3603.9388200000003,"2021","Medium Value","0","0","0","1"
1724106,99.1626,"2022","Low Value","0","0","0","0"
1724113,445.44,"2022","Low Value","0","0","0","0"
1724231,258.86,"2022","Low Value","0","0","0","0"
1724232,5262.83,"2023","High Value","0","0","0","0"
1724279,179.354,"2023","Low Value","0","0","0","0"
1724295,8436.368999999999,"2022","High Value","0","0","0","0"
1724352,2048.5645999999997,"2021","Medium Value","0","0","0","0"
1724496,1494.06,"2023","Medium Value","0","0","0","0"
1724546,2049.54,"2022","Medium Value","0","0","0","0"
1724611,805.7669400000001,"2020","Medium Value","0","0","0","0"
1724617,300.96,"2021","Low Value","0","0","0","0"
1724632,141.6978,"2023","Low Value","0","0","0","0"
1724657,1604.8222400000002,"2022","Medium Value","0","0","0","0"
1724663,89.991,"2020","Low Value","0","0","0","0"
1724686,3376.6314,"2022","Medium Value","0","0","0","0"
1724738,716.2795,"2023","Medium Value","0","0","0","0"
1724801,296.548,"2022","Low Value","0","0","0","0"
1724823,6041.870000000001,"2023","High Value","0","0","0","0"
1724875,5119.20224,"2021","High Value","0","0","0","0"
1724957,11020.193620000002,"2021","High Value","0","0","0","0"
1724973,770.96729,"2021","Medium Value","0","0","0","0"
1725006,613.833,"2022","Low Value","0","0","0","0"
1725111,552.664,"2022","Low Value","0","0","1","1"
1725274,1051.1613,"2021","Medium Value","0","0","0","0"
1725311,15261.9928,"2022","High Value","0","0","0","1"
1725355,3666.3039999999996,"2020","High Value","0","0","0","0"
1725373,521.1489,"2023","Medium Value","0","0","0","0"
1725380,1479,"2022","Medium Value","0","0","0","0"
1725403,3920.4,"2023","High Value","0","0","0","0"
1725412,2841.3252899999998,"2022","Medium Value","0","0","0","0"
1725518,703.24527,"2021","Medium Value","0","0","0","0"
1725575,69.75,"2020","Low Value","0","0","0","0"
1725614,42.315,"2023","Low Value","0","0","0","0"
1725637,32.186,"2020","Low Value","0","0","0","0"
1725706,6358.5,"2021","High Value","0","0","0","0"
1725942,2853.6885,"2022","Medium Value","0","0","0","0"
1725957,2317.5861000000004,"2022","Medium Value","1","0","0","0"
1726253,5461.04,"2023","High Value","0","0","1","1"
1726255,2830.2444400000004,"2021","Medium Value","0","0","0","1"
1726314,99,"2023","Low Value","0","0","0","0"
1726423,2072.08,"2022","Medium Value","0","0","0","0"
1726450,5101.745,"2020","High Value","0","0","0","0"
1726464,554.1812,"2023","Medium Value","0","0","0","1"
1726529,7684.599999999999,"2020","High Value","0","0","0","0"
1726620,6122.51,"2022","High Value","0","1","1","0"
1726680,475.024,"2022","Low Value","0","0","0","0"
1726755,9157.050000000001,"2022","High Value","0","0","0","0"
1726760,1125.1612,"2024","Medium Value","0","0","0","0"
1726776,23591.586,"2022","High Value","0","0","0","1"
1726810,1254.0393,"2022","Medium Value","0","0","0","1"
1726817,1647.285,"2022","Medium Value","0","0","0","0"
1726898,2733.2111999999997,"2024","High Value","0","0","0","0"
1726961,41.3724,"2022","Low Value","0","0","0","0"
1727301,1102.464,"2021","Medium Value","0","0","0","0"
1727306,3104.9551999999994,"2023","Medium Value","0","0","0","0"
1727371,7901.339999999998,"2024","High Value","0","0","0","0"
1727373,1552.55,"2022","Medium Value","0","0","0","0"
1727525,409.072,"2021","Low Value","0","0","0","0"
1727596,3126.65,"2022","Medium Value","0","0","0","1"
1727630,1799.6282999999999,"2021","Medium Value","0","0","0","0"
1727637,342.8,"2023","Low Value","0","0","0","0"
1727742,803.12629,"2021","Medium Value","0","0","0","0"
1727856,857.99,"2023","Medium Value","0","0","0","0"
1727870,3330.38,"2024","High Value","0","0","0","0"
1727916,2877.93,"2022","Medium Value","0","0","0","0"
1727945,1647.9854,"2024","Medium Value","0","0","0","0"
1727981,1026.0845199999999,"2021","Medium Value","0","0","1","0"
1728120,3794.5700000000006,"2023","High Value","0","0","0","0"
1728136,45.78,"2023","Low Value","0","0","0","0"
1728231,57.8864,"2024","Low Value","0","0","0","0"
1728347,2560.56456,"2022","Medium Value","0","0","0","0"
1728389,2247.3345,"2022","Medium Value","0","0","0","0"
1728600,608.76,"2022","Low Value","0","0","0","0"
1728706,1263.6675,"2020","Medium Value","0","0","0","0"
1728722,1256.691,"2023","Medium Value","0","0","0","0"
1728776,4452.9,"2022","High Value","0","0","0","0"
1728842,3321.642,"2021","Medium Value","0","0","0","0"
1728880,3787.2870000000003,"2022","Medium Value","0","1","0","0"
1728884,1018.8845,"2024","Medium Value","0","0","0","0"
1728923,2745.85,"2023","Medium Value","0","0","1","0"
1728946,2929.648,"2023","Medium Value","0","0","0","0"
1729215,640.1716,"2022","Medium Value","0","0","0","1"
1729221,16.72,"2023","Low Value","0","0","0","0"
1729283,2276.14296,"2020","Medium Value","0","0","0","0"
1729317,15.89016,"2021","Low Value","0","0","0","0"
1729431,6101.59331,"2021","High Value","0","0","0","0"
1729435,2112.1816,"2022","Medium Value","0","0","0","0"
1729777,1667.7591400000001,"2022","Medium Value","0","0","0","0"
1729887,413.6,"2021","Low Value","0","0","0","0"
1730073,553.5,"2021","Low Value","0","0","0","0"
1730226,660.5632,"2024","Medium Value","0","0","0","0"
1730263,255,"2024","Low Value","0","0","0","0"
1730293,348.88,"2020","Low Value","0","0","0","0"
1730353,11404.6137,"2021","High Value","0","0","0","1"
1730383,1565.5868,"2022","Medium Value","0","0","0","0"
1730415,13316.686,"2020","High Value","0","0","0","0"
1730623,6489.707130000001,"2021","High Value","0","0","0","0"
1730666,250.56,"2020","Low Value","0","0","0","0"
1730693,3687.5763,"2023","High Value","1","0","0","1"
1730758,789.36,"2023","Medium Value","0","0","0","0"
1730808,2018.746,"2020","Medium Value","0","0","0","0"
1730832,1125.1799999999998,"2023","Medium Value","0","0","0","0"
1730836,761.0737,"2023","Medium Value","0","0","0","0"
1730894,7229.764,"2022","High Value","0","0","0","1"
1731018,5111.9644499999995,"2021","High Value","0","1","0","0"
1731181,741.5631999999999,"2022","Medium Value","0","0","0","0"
1731334,8593.22007,"2021","High Value","0","1","0","0"
1731546,321.6514,"2024","Low Value","0","0","0","0"
1731604,632.3100000000001,"2022","Medium Value","1","0","0","0"
1731826,6864.808,"2021","High Value","0","0","0","1"
1732132,1284.6463999999999,"2023","Medium Value","0","0","0","0"
1732234,152.1859,"2022","Low Value","0","0","0","0"
1732346,14577.0966,"2021","High Value","0","0","0","0"
1732425,2317.1068400000004,"2021","Medium Value","0","0","0","1"
1732467,387,"2023","Low Value","0","0","0","0"
1732511,10064.78048,"2021","High Value","0","1","1","0"
1732544,1790.76,"2023","Medium Value","0","0","0","0"
1732577,979.48,"2022","Medium Value","0","0","0","0"
1732895,1242.795,"2020","Medium Value","0","0","0","0"
1733081,183.9214,"2022","Low Value","0","0","1","0"
1733141,3455.30936,"2021","Medium Value","0","1","0","0"
1733236,1707.015,"2022","Medium Value","0","0","0","0"
1733246,639.5072,"2022","Medium Value","0","0","0","0"
1733253,2786.9178,"2023","Medium Value","0","0","0","0"
1733325,18883.5926,"2022","High Value","0","0","1","0"
1733523,930.364,"2022","Medium Value","0","0","0","0"
1733555,1953.5,"2022","Medium Value","0","0","0","0"
1733559,1836.9399999999998,"2022","Medium Value","0","0","0","0"
1733664,3540.2201000000005,"2023","High Value","0","0","0","1"
1733745,231.21900000000002,"2022","Low Value","0","0","0","0"
1733753,892.943,"2021","Medium Value","0","0","0","0"
1733768,838,"2022","Medium Value","0","0","0","0"
1733784,712.215,"2022","Medium Value","0","0","0","0"
1733797,250.328,"2022","Low Value","0","0","0","0"
1733827,254.51686,"2021","Low Value","0","0","0","0"
1733854,1068.89796,"2020","Medium Value","0","0","0","0"
1733968,1350.118,"2020","Medium Value","0","0","0","0"
1734021,3255.388,"2020","Medium Value","0","0","0","0"
1734125,5204.47608,"2020","High Value","0","0","0","0"
1734229,61.46868,"2020","Low Value","0","0","0","0"
1734350,376.5,"2022","Low Value","0","0","0","0"
1734672,1506.6,"2023","Medium Value","0","0","0","0"
1734939,133.715,"2023","Low Value","0","0","0","0"
1735023,2166.98536,"2022","Medium Value","0","0","1","0"
1735029,1534.6,"2022","Medium Value","0","0","1","0"
1735166,2131.2078300000003,"2022","Medium Value","0","0","0","0"
1735372,1127.2749000000001,"2021","Medium Value","0","0","0","0"
1735563,440.66600000000005,"2023","Low Value","0","0","0","0"
1735590,9.38,"2021","Low Value","0","0","0","0"
1735646,11898.64779,"2020","High Value","0","0","0","0"
1735675,2266.944,"2022","Medium Value","0","0","1","0"
1735721,2190.8954999999996,"2022","Medium Value","0","0","0","0"
1735770,2735.9524999999994,"2022","Medium Value","0","0","1","0"
1735772,657,"2023","Medium Value","0","0","0","0"
1735801,5631.6736,"2023","High Value","0","0","0","0"
1735830,129.789,"2020","Low Value","0","0","0","0"
1735883,38.184,"2023","Low Value","0","0","0","0"
1735908,968.2015000000001,"2022","Medium Value","0","0","0","0"
1735939,3761.3514600000003,"2021","Medium Value","0","0","0","0"
1735944,2381.39127,"2021","Medium Value","0","0","0","0"
1735961,2370.648,"2020","Medium Value","0","0","0","0"
1735975,100.05,"2023","Low Value","0","0","0","0"
1736038,2906.2227,"2022","Medium Value","0","0","0","0"
1736064,103.594,"2023","Low Value","0","0","0","0"
1736227,557.2,"2021","Low Value","0","0","0","0"
1736243,462.62921,"2021","Low Value","0","0","0","0"
1736299,7895.95,"2023","High Value","0","0","0","0"
1736343,2610.0942,"2023","Medium Value","0","0","0","1"
1736517,6938.359999999999,"2021","High Value","0","0","0","0"
1736718,1454.47962,"2021","Medium Value","0","0","0","0"
1736772,40.023300000000006,"2023","Low Value","0","0","0","0"
1736831,3390.6376999999998,"2022","Medium Value","0","0","0","0"
1736846,256.45000000000005,"2022","Low Value","0","0","0","0"
1736869,1136.223,"2022","Medium Value","0","0","0","0"
1736959,3737.6564999999996,"2020","High Value","0","0","0","0"
1737152,789.1803,"2022","Medium Value","0","0","1","0"
1737178,6849.95832,"2021","High Value","0","0","0","0"
1737355,563.0853,"2023","Medium Value","0","0","0","0"
1737481,4692.0840499999995,"2022","High Value","0","0","0","0"
1737782,7440.7339999999995,"2021","High Value","0","0","0","0"
1738026,948.972,"2020","Medium Value","0","0","0","0"
1738144,1681.2,"2023","Medium Value","0","0","0","0"
1738146,317.592,"2020","Low Value","0","0","0","0"
1738319,1227.7384,"2023","Medium Value","0","0","0","0"
1738468,3771.474,"2022","Medium Value","0","1","0","0"
1738470,14.9512,"2022","Low Value","0","0","0","0"
1738597,4491.4353,"2022","High Value","0","0","1","0"
1738785,3162.2754,"2023","Medium Value","1","0","0","0"
1738978,2278.471,"2022","Medium Value","0","0","0","0"
1739066,4161.4977,"2022","High Value","0","0","0","0"
1739070,205.1829,"2021","Low Value","0","0","0","0"
1739271,1082.4,"2020","Medium Value","0","0","0","0"
1739331,1051.55598,"2022","Medium Value","0","0","0","0"
1739511,1084.26,"2024","Medium Value","0","0","0","0"
1739522,1867.53675,"2022","Medium Value","0","0","0","0"
1739539,722.1542999999999,"2022","Medium Value","0","0","0","0"
1739606,1868.9377000000002,"2023","Medium Value","0","0","0","0"
1739721,764.4,"2022","Medium Value","0","0","0","0"
1739746,1954.8414000000002,"2022","Medium Value","0","0","0","0"
1739802,4.2914,"2022","Low Value","0","0","0","0"
1739814,396.3066,"2022","Low Value","0","0","0","1"
1739850,14838.651,"2022","High Value","0","0","0","1"
1740105,10740.99,"2022","High Value","0","0","0","1"
1740106,1535.9712,"2023","Medium Value","0","0","0","0"
1740119,321.08,"2022","Low Value","0","0","0","0"
1740124,1630.6316,"2023","Medium Value","0","1","0","0"
1740282,3118.82098,"2022","Medium Value","0","0","0","0"
1740380,45.603,"2021","Low Value","0","0","0","0"
1740382,691.2,"2022","Medium Value","0","0","0","0"
1740618,2970.6733000000004,"2022","Medium Value","0","0","0","0"
1740637,13827.04062,"2022","High Value","0","0","0","0"
1740730,38.99,"2023","Low Value","0","0","0","0"
1740936,132.99,"2022","Low Value","0","0","0","0"
1741150,1031.68,"2024","Medium Value","0","0","0","0"
1741193,5149.370639999999,"2022","High Value","0","0","0","0"
1741270,175.256,"2020","Low Value","0","0","0","0"
1741341,1311.1177899999998,"2022","Medium Value","0","0","0","0"
1741396,2079.7812,"2023","Medium Value","0","0","0","0"
1741457,302.96019,"2022","Low Value","0","0","0","0"
1741536,816.98,"2023","Medium Value","0","0","0","0"
1741597,1094.50995,"2022","Medium Value","0","0","0","0"
1741599,193.556,"2023","Low Value","0","0","0","0"
1741607,913.4934000000001,"2022","Medium Value","0","1","0","0"
1741843,570.27,"2023","Medium Value","0","0","0","0"
1741893,6333.63345,"2020","High Value","0","0","0","0"
1742008,3640.0131,"2022","Medium Value","0","0","0","1"
1742193,2364.3293000000003,"2023","Medium Value","0","0","0","0"
1742295,3714.8940000000002,"2024","High Value","0","0","0","0"
1742489,15333.615000000002,"2021","High Value","0","0","0","0"
1742572,6.99,"2023","Low Value","0","0","0","0"
1742604,2796.49707,"2022","Medium Value","0","0","0","0"
1742651,181.98,"2020","Low Value","0","0","0","0"
1742731,5786.46231,"2021","High Value","0","0","0","0"
1742763,2549.0636,"2023","Medium Value","0","0","0","0"
1742779,2867.2,"2022","Medium Value","0","0","0","0"
1742924,1732.49,"2024","Medium Value","0","0","0","0"
1742937,235.94,"2023","Low Value","0","0","0","0"
1742951,207.987,"2021","Low Value","0","0","0","0"
1742959,871.2,"2021","Medium Value","0","0","0","0"
1743097,2923.0499999999997,"2023","Medium Value","0","0","0","0"
1743148,253.07010000000002,"2022","Low Value","0","0","0","0"
1743336,217.8211,"2023","Low Value","1","0","0","0"
1743353,2142.87,"2023","Medium Value","0","0","0","0"
1743518,376.6,"2022","Low Value","0","0","0","0"
1743549,1711.3121,"2022","Medium Value","0","0","0","0"
1743656,926.835,"2022","Medium Value","0","0","0","0"
1743726,16.182,"2021","Low Value","0","0","0","0"
1743954,3222.2679,"2021","Medium Value","0","0","0","0"
1744040,1255.3275,"2022","Medium Value","0","0","0","0"
1744102,2357.7200000000003,"2022","Medium Value","0","0","0","0"
1744136,3035.0456999999997,"2023","Medium Value","0","0","0","0"
1744150,422.28499999999997,"2022","Low Value","0","0","0","1"
1744225,6350.863759999999,"2022","High Value","0","0","0","0"
1744260,828.63,"2021","Medium Value","0","0","0","0"
1744342,4498.233,"2020","High Value","0","0","0","0"
1744359,3191.9857199999997,"2022","Medium Value","1","0","1","0"
1744395,1529.44,"2023","Medium Value","0","0","0","0"
1744442,2201.73,"2022","Medium Value","0","0","0","0"
1744488,1749.5121,"2023","Medium Value","0","0","0","0"
1744506,5777.0493,"2022","High Value","0","0","0","1"
1744793,2710.14888,"2022","Medium Value","0","0","0","0"
1744806,53.491699999999994,"2020","Low Value","0","0","0","0"
1744855,6793.09,"2022","High Value","0","1","0","0"
1744909,4222.902,"2021","High Value","0","0","0","0"
1745055,365.5612,"2023","Low Value","0","0","0","0"
1745131,2973.2607,"2022","Medium Value","0","0","0","0"
1745135,1933.7098799999999,"2020","Medium Value","0","0","0","0"
1745149,461.30999999999995,"2022","Low Value","0","0","0","0"
1745240,54.558,"2021","Low Value","0","0","0","0"
1745291,145.97336,"2020","Low Value","0","0","0","0"
1745292,2237.45,"2023","Medium Value","0","0","0","0"
1745298,2531.284,"2022","Medium Value","1","0","0","0"
1745383,809.8377,"2020","Medium Value","0","0","0","0"
1745392,20698.6902,"2022","High Value","0","0","0","1"
1745438,291.2,"2020","Low Value","0","0","0","0"
1745481,1599.165,"2022","Medium Value","0","0","1","0"
1745491,12.66,"2023","Low Value","0","0","0","0"
1745700,9512.94619,"2020","High Value","0","0","0","0"
1745730,3712.13175,"2022","Medium Value","0","0","0","0"
1745795,2694.4417399999998,"2020","Medium Value","0","1","0","0"
1745857,6266.66922,"2021","High Value","0","0","0","1"
1745881,421.94,"2023","Low Value","0","0","0","0"
1745889,80.5938,"2023","Low Value","0","0","0","0"
1745961,2000.7312,"2022","Medium Value","0","0","0","0"
1746003,12047.43132,"2022","High Value","0","0","0","0"
1746285,1030.0679,"2023","Medium Value","0","0","0","0"
1746447,5474.2080000000005,"2022","High Value","0","0","0","0"
1746473,1007.08407,"2020","Medium Value","0","0","0","0"
1746510,1370.0238,"2020","Medium Value","0","0","0","0"
1746586,57.93216,"2020","Low Value","0","0","0","0"
1746619,4324.4536499999995,"2021","High Value","1","0","0","0"
1746754,14403.3505,"2022","High Value","0","0","0","0"
1746962,1377.80235,"2022","Medium Value","0","0","0","0"
1746967,429.28600000000006,"2022","Low Value","0","0","0","0"
1747027,75.1564,"2020","Low Value","0","0","0","0"
1747068,4134.2699999999995,"2023","High Value","0","0","0","0"
1747080,1382.04,"2020","Medium Value","0","0","0","0"
1747130,4.13172,"2022","Low Value","0","0","0","0"
1747245,256.52069,"2021","Low Value","0","0","0","0"
1747309,10222.6385,"2023","High Value","0","0","0","0"
