;customerkey;cohort_year;month;retirned_customer
88883;1534080;2020;Month 12;1
88884;1534121;2024;Month 12;0
88885;1534158;2021;Month 12;0
88886;1534324;2022;Month 12;0
88887;1534330;2022;Month 12;0
88888;1534334;2022;Month 12;0
88889;1534366;2020;Month 12;0
88890;1534377;2021;Month 12;0
88891;1534404;2022;Month 12;0
88892;1534507;2020;Month 12;0
88893;1534550;2023;Month 12;0
88894;1534731;2020;Month 12;0
88895;1534753;2021;Month 12;0
88896;1535062;2022;Month 12;0
88897;1535133;2024;Month 12;0
88898;1535334;2022;Month 12;0
88899;1535368;2022;Month 12;0
88900;1535397;2022;Month 12;0
88901;1535418;2022;Month 12;0
88902;1535442;2020;Month 12;0
88903;1535519;2023;Month 12;0
88904;1535576;2020;Month 12;0
88905;1535728;2022;Month 12;0
88906;1535788;2021;Month 12;0
88907;1535892;2023;Month 12;0
88908;1535908;2021;Month 12;0
88909;1535941;2021;Month 12;0
88910;1535978;2020;Month 12;0
88911;1536102;2023;Month 12;0
88912;1536256;2020;Month 12;0
88913;1536264;2023;Month 12;0
88914;1536368;2023;Month 12;0
88915;1536383;2023;Month 12;0
88916;1536397;2022;Month 12;1
88917;1536488;2022;Month 12;0
88918;1536512;2022;Month 12;0
88919;1536557;2022;Month 12;0
88920;1536575;2021;Month 12;0
88921;1536674;2021;Month 12;1
88922;1536755;2021;Month 12;1
88923;1536878;2020;Month 12;0
88924;1536938;2020;Month 12;0
88925;1536962;2022;Month 12;0
88926;1537040;2021;Month 12;1
88927;1537063;2021;Month 12;0
88928;1537067;2021;Month 12;0
88929;1537177;2021;Month 12;0
88930;1537193;2021;Month 12;0
88931;1537495;2021;Month 12;0
88932;1537566;2022;Month 12;0
88933;1537567;2020;Month 12;0
88934;1537590;2020;Month 12;0
88935;1537673;2024;Month 12;0
88936;1537698;2021;Month 12;1
88937;1537707;2022;Month 12;0
88938;1537752;2023;Month 12;0
88939;1537869;2021;Month 12;1
88940;1537927;2023;Month 12;0
88941;1537928;2022;Month 12;0
88942;1537935;2021;Month 12;0
88943;1537936;2023;Month 12;0
88944;1537938;2021;Month 12;0
88945;1538021;2020;Month 12;0
88946;1538030;2021;Month 12;0
88947;1538134;2022;Month 12;0
88948;1538189;2022;Month 12;0
88949;1538428;2022;Month 12;0
88950;1538543;2023;Month 12;0
88951;1538757;2022;Month 12;1
88952;1538776;2022;Month 12;0
88953;1538816;2021;Month 12;0
88954;1538974;2022;Month 12;1
88955;1538977;2022;Month 12;0
88956;1539025;2022;Month 12;0
88957;1539033;2023;Month 12;0
88958;1539241;2022;Month 12;0
88959;1539301;2022;Month 12;0
88960;1539338;2020;Month 12;0
88961;1539381;2024;Month 12;0
88962;1539467;2022;Month 12;0
88963;1539481;2023;Month 12;0
88964;1539521;2020;Month 12;0
88965;1539622;2021;Month 12;0
88966;1539725;2023;Month 12;1
88967;1539808;2024;Month 12;0
88968;1539856;2023;Month 12;0
88969;1540012;2021;Month 12;1
88970;1540071;2022;Month 12;1
88971;1540108;2023;Month 12;0
88972;1540167;2023;Month 12;0
88973;1540172;2023;Month 12;0
88974;1540268;2020;Month 12;0
88975;1540321;2021;Month 12;0
88976;1540380;2020;Month 12;0
88977;1540437;2021;Month 12;0
88978;1540639;2023;Month 12;0
88979;1540722;2021;Month 12;1
88980;1540742;2020;Month 12;0
88981;1540884;2021;Month 12;0
88982;1540895;2023;Month 12;0
88983;1540959;2020;Month 12;0
88984;1541063;2022;Month 12;0
88985;1541513;2022;Month 12;0
88986;1541600;2023;Month 12;0
88987;1541754;2023;Month 12;0
88988;1541765;2022;Month 12;0
88989;1541805;2020;Month 12;0
88990;1541827;2022;Month 12;0
88991;1542190;2022;Month 12;0
88992;1542238;2022;Month 12;0
88993;1542242;2020;Month 12;0
88994;1542261;2023;Month 12;0
88995;1542314;2022;Month 12;0
88996;1542378;2022;Month 12;0
88997;1542399;2022;Month 12;0
88998;1542477;2022;Month 12;0
88999;1542493;2023;Month 12;0
89000;1542521;2021;Month 12;0
89001;1542648;2021;Month 12;0
89002;1542699;2021;Month 12;1
89003;1542762;2024;Month 12;0
89004;1542864;2023;Month 12;0
89005;1543128;2021;Month 12;0
89006;1543179;2023;Month 12;0
89007;1543193;2022;Month 12;0
89008;1543197;2022;Month 12;0
89009;1543276;2024;Month 12;0
89010;1543304;2023;Month 12;0
89011;1543316;2023;Month 12;0
89012;1543526;2023;Month 12;0
89013;1543601;2021;Month 12;1
89014;1543658;2021;Month 12;0
89015;1543675;2023;Month 12;0
89016;1543801;2024;Month 12;0
89017;1543808;2023;Month 12;0
89018;1543888;2021;Month 12;1
89019;1543932;2021;Month 12;0
89020;1543952;2022;Month 12;0
89021;1544366;2022;Month 12;0
89022;1544371;2024;Month 12;0
89023;1544398;2023;Month 12;0
89024;1544421;2020;Month 12;0
89025;1544536;2024;Month 12;0
89026;1544725;2023;Month 12;0
89027;1544806;2022;Month 12;1
89028;1545039;2020;Month 12;0
89029;1545063;2022;Month 12;0
89030;1545206;2022;Month 12;0
89031;1545214;2021;Month 12;1
89032;1545300;2022;Month 12;0
89033;1545517;2023;Month 12;0
89034;1545588;2022;Month 12;0
89035;1545607;2020;Month 12;0
89036;1545619;2020;Month 12;0
89037;1545700;2023;Month 12;0
89038;1545765;2022;Month 12;0
89039;1545808;2022;Month 12;0
89040;1545895;2023;Month 12;0
89041;1546040;2023;Month 12;0
89042;1546191;2023;Month 12;0
89043;1546202;2020;Month 12;0
89044;1546210;2023;Month 12;0
89045;1546245;2022;Month 12;0
89046;1546319;2022;Month 12;0
89047;1546360;2022;Month 12;0
89048;1546619;2022;Month 12;1
89049;1546666;2022;Month 12;1
89050;1546770;2022;Month 12;0
89051;1546830;2020;Month 12;0
89052;1546884;2022;Month 12;0
89053;1547023;2022;Month 12;0
89054;1547099;2023;Month 12;0
89055;1547105;2022;Month 12;1
89056;1547119;2021;Month 12;0
89057;1547248;2023;Month 12;0
89058;1547466;2020;Month 12;0
89059;1547504;2022;Month 12;0
89060;1547557;2024;Month 12;0
89061;1547586;2022;Month 12;0
89062;1547599;2022;Month 12;0
89063;1547643;2024;Month 12;0
89064;1547850;2023;Month 12;0
89065;1548046;2022;Month 12;0
89066;1548101;2020;Month 12;0
89067;1548130;2020;Month 12;0
89068;1548163;2020;Month 12;0
89069;1548215;2022;Month 12;0
89070;1548238;2022;Month 12;0
89071;1548239;2022;Month 12;0
89072;1548270;2022;Month 12;0
89073;1548295;2020;Month 12;0
89074;1548356;2022;Month 12;1
89075;1548575;2021;Month 12;0
89076;1548907;2020;Month 12;0
89077;1549050;2022;Month 12;0
89078;1549086;2020;Month 12;0
89079;1549125;2022;Month 12;0
89080;1549188;2021;Month 12;0
89081;1549229;2022;Month 12;0
89082;1549234;2020;Month 12;0
89083;1549638;2023;Month 12;0
89084;1549808;2022;Month 12;1
89085;1549835;2021;Month 12;0
89086;1549859;2022;Month 12;0
89087;1550016;2021;Month 12;1
89088;1550021;2023;Month 12;0
89089;1550118;2022;Month 12;1
89090;1550140;2023;Month 12;0
89091;1550159;2020;Month 12;0
89092;1550187;2022;Month 12;0
89093;1550190;2022;Month 12;1
89094;1550199;2022;Month 12;0
89095;1550221;2022;Month 12;0
89096;1550243;2022;Month 12;0
89097;1550332;2020;Month 12;1
89098;1550344;2022;Month 12;0
89099;1550374;2022;Month 12;0
89100;1550401;2023;Month 12;0
89101;1550438;2021;Month 12;0
89102;1550440;2020;Month 12;0
89103;1550666;2020;Month 12;0
89104;1550718;2022;Month 12;0
89105;1550739;2023;Month 12;0
89106;1551034;2022;Month 12;0
89107;1551140;2021;Month 12;0
89108;1551217;2020;Month 12;0
89109;1551233;2022;Month 12;0
89110;1551274;2022;Month 12;1
89111;1551298;2022;Month 12;0
89112;1551463;2022;Month 12;1
89113;1551489;2020;Month 12;0
89114;1551851;2021;Month 12;0
89115;1551905;2023;Month 12;0
89116;1552053;2020;Month 12;0
89117;1552180;2022;Month 12;0
89118;1552254;2023;Month 12;0
89119;1552278;2022;Month 12;0
89120;1552373;2020;Month 12;0
89121;1552516;2023;Month 12;0
89122;1552574;2022;Month 12;1
89123;1552581;2021;Month 12;0
89124;1552933;2022;Month 12;1
89125;1553233;2022;Month 12;0
89126;1553391;2022;Month 12;1
89127;1553412;2023;Month 12;0
89128;1553591;2023;Month 12;0
89129;1553743;2022;Month 12;0
89130;1553748;2023;Month 12;0
89131;1553942;2020;Month 12;0
89132;1554015;2020;Month 12;0
89133;1554028;2023;Month 12;0
89134;1554114;2023;Month 12;0
89135;1554205;2021;Month 12;0
89136;1554240;2020;Month 12;0
89137;1554290;2020;Month 12;0
89138;1554466;2022;Month 12;1
89139;1554468;2022;Month 12;1
89140;1554492;2021;Month 12;0
89141;1554621;2022;Month 12;0
89142;1554714;2021;Month 12;0
89143;1554754;2020;Month 12;0
89144;1554864;2022;Month 12;1
89145;1554956;2020;Month 12;0
89146;1554959;2022;Month 12;1
89147;1554997;2021;Month 12;0
89148;1555077;2023;Month 12;0
89149;1555342;2021;Month 12;0
89150;1555453;2020;Month 12;0
89151;1555520;2022;Month 12;0
89152;1555522;2020;Month 12;0
89153;1555593;2021;Month 12;0
89154;1555669;2021;Month 12;1
89155;1555873;2023;Month 12;0
89156;1555888;2022;Month 12;0
89157;1555907;2022;Month 12;0
89158;1555944;2020;Month 12;0
89159;1555963;2022;Month 12;0
89160;1556121;2023;Month 12;0
89161;1556167;2020;Month 12;0
89162;1556189;2020;Month 12;0
89163;1556199;2022;Month 12;0
89164;1556223;2023;Month 12;0
89165;1556309;2023;Month 12;0
89166;1556373;2022;Month 12;0
89167;1556537;2021;Month 12;0
89168;1556650;2023;Month 12;0
89169;1556963;2023;Month 12;1
89170;1557115;2022;Month 12;0
89171;1557172;2022;Month 12;0
89172;1557271;2022;Month 12;0
89173;1557288;2020;Month 12;0
89174;1557403;2022;Month 12;0
89175;1557478;2022;Month 12;0
89176;1557482;2022;Month 12;0
89177;1557543;2024;Month 12;0
89178;1557676;2022;Month 12;1
89179;1557751;2021;Month 12;0
89180;1557853;2022;Month 12;0
89181;1558126;2022;Month 12;0
89182;1558136;2022;Month 12;0
89183;1558362;2021;Month 12;0
89184;1558417;2020;Month 12;0
89185;1558434;2020;Month 12;0
89186;1558512;2022;Month 12;0
89187;1558571;2022;Month 12;1
89188;1558706;2024;Month 12;0
89189;1558800;2022;Month 12;0
89190;1558885;2022;Month 12;0
89191;1558937;2020;Month 12;0
89192;1559005;2021;Month 12;0
89193;1559126;2022;Month 12;1
89194;1559170;2020;Month 12;0
89195;1559206;2021;Month 12;0
89196;1559233;2021;Month 12;0
89197;1559254;2022;Month 12;0
89198;1559262;2022;Month 12;0
89199;1559358;2020;Month 12;1
89200;1559411;2022;Month 12;0
89201;1559475;2022;Month 12;0
89202;1559501;2022;Month 12;0
89203;1559651;2022;Month 12;0
89204;1559662;2022;Month 12;0
89205;1559719;2022;Month 12;0
89206;1559887;2021;Month 12;1
89207;1560014;2023;Month 12;0
89208;1560210;2021;Month 12;0
89209;1560278;2022;Month 12;0
89210;1560336;2022;Month 12;0
89211;1560443;2020;Month 12;0
89212;1560500;2022;Month 12;0
89213;1560751;2020;Month 12;0
89214;1560844;2022;Month 12;0
89215;1560929;2023;Month 12;0
89216;1560990;2022;Month 12;0
89217;1561032;2021;Month 12;1
89218;1561051;2021;Month 12;0
89219;1561262;2022;Month 12;0
89220;1561382;2021;Month 12;0
89221;1561660;2022;Month 12;0
89222;1561683;2020;Month 12;1
89223;1561693;2023;Month 12;0
89224;1561785;2020;Month 12;0
89225;1562058;2022;Month 12;0
89226;1562130;2020;Month 12;0
89227;1562174;2023;Month 12;0
89228;1562249;2022;Month 12;0
89229;1562346;2021;Month 12;0
89230;1562366;2022;Month 12;0
89231;1562367;2021;Month 12;0
89232;1562401;2023;Month 12;0
89233;1562414;2021;Month 12;0
89234;1562471;2021;Month 12;0
89235;1562474;2022;Month 12;0
89236;1562519;2023;Month 12;0
89237;1562685;2021;Month 12;0
89238;1562706;2022;Month 12;0
89239;1562779;2024;Month 12;0
89240;1562915;2022;Month 12;0
89241;1563184;2023;Month 12;0
89242;1563192;2023;Month 12;0
89243;1563317;2022;Month 12;0
89244;1563341;2022;Month 12;0
89245;1563390;2020;Month 12;0
89246;1563432;2023;Month 12;0
89247;1563463;2023;Month 12;0
89248;1563711;2021;Month 12;0
89249;1563784;2022;Month 12;0
89250;1563805;2020;Month 12;0
89251;1563820;2021;Month 12;0
89252;1563829;2023;Month 12;0
89253;1563839;2020;Month 12;0
89254;1563995;2022;Month 12;0
89255;1564014;2023;Month 12;1
89256;1564059;2023;Month 12;1
89257;1564076;2021;Month 12;0
89258;1564093;2023;Month 12;0
89259;1564160;2020;Month 12;0
89260;1564342;2022;Month 12;1
89261;1564382;2021;Month 12;0
89262;1564467;2023;Month 12;0
89263;1564576;2021;Month 12;0
89264;1564631;2021;Month 12;1
89265;1564669;2022;Month 12;0
89266;1564701;2022;Month 12;0
89267;1564704;2022;Month 12;0
89268;1564805;2022;Month 12;0
89269;1564920;2021;Month 12;0
89270;1565114;2023;Month 12;0
89271;1565151;2020;Month 12;0
89272;1565165;2024;Month 12;0
89273;1565362;2024;Month 12;0
89274;1565427;2022;Month 12;0
89275;1565468;2023;Month 12;0
89276;1565569;2024;Month 12;0
89277;1565577;2021;Month 12;0
89278;1565633;2024;Month 12;0
89279;1565796;2020;Month 12;0
89280;1565889;2022;Month 12;1
89281;1565919;2023;Month 12;1
89282;1565952;2020;Month 12;0
89283;1566113;2022;Month 12;0
89284;1566312;2021;Month 12;0
89285;1566379;2023;Month 12;0
89286;1566489;2023;Month 12;0
89287;1566528;2024;Month 12;0
89288;1566570;2022;Month 12;0
89289;1566711;2023;Month 12;0
89290;1566787;2022;Month 12;1
89291;1566833;2021;Month 12;0
89292;1566926;2023;Month 12;0
89293;1566976;2023;Month 12;0
89294;1567051;2023;Month 12;0
89295;1567053;2022;Month 12;0
89296;1567135;2022;Month 12;0
89297;1567170;2024;Month 12;0
89298;1567208;2023;Month 12;0
89299;1567233;2022;Month 12;0
89300;1567266;2021;Month 12;0
89301;1567349;2022;Month 12;0
89302;1567359;2021;Month 12;0
89303;1567632;2021;Month 12;0
89304;1567634;2021;Month 12;0
89305;1567885;2020;Month 12;0
89306;1567894;2024;Month 12;0
89307;1567917;2022;Month 12;0
89308;1568011;2021;Month 12;0
89309;1568095;2020;Month 12;0
89310;1568156;2022;Month 12;0
89311;1568289;2021;Month 12;0
89312;1568575;2023;Month 12;0
89313;1568699;2022;Month 12;0
89314;1568812;2023;Month 12;0
89315;1568966;2022;Month 12;0
89316;1569007;2021;Month 12;0
89317;1569074;2024;Month 12;0
89318;1569257;2022;Month 12;0
89319;1569280;2022;Month 12;0
89320;1569537;2023;Month 12;0
89321;1569595;2021;Month 12;0
89322;1569652;2021;Month 12;1
89323;1569798;2022;Month 12;1
89324;1569803;2023;Month 12;0
89325;1569820;2023;Month 12;0
89326;1569827;2021;Month 12;0
89327;1569832;2021;Month 12;0
89328;1569875;2022;Month 12;0
89329;1569883;2022;Month 12;0
89330;1570010;2021;Month 12;0
89331;1570084;2021;Month 12;1
89332;1570092;2022;Month 12;0
89333;1570376;2023;Month 12;0
89334;1570396;2021;Month 12;0
89335;1570544;2020;Month 12;0
89336;1570562;2021;Month 12;0
89337;1570577;2020;Month 12;0
89338;1570636;2022;Month 12;0
89339;1570657;2022;Month 12;0
89340;1570674;2023;Month 12;0
89341;1570839;2024;Month 12;0
89342;1570856;2022;Month 12;0
89343;1570946;2023;Month 12;0
89344;1571004;2020;Month 12;0
89345;1571060;2022;Month 12;0
89346;1571142;2022;Month 12;0
89347;1571181;2022;Month 12;0
89348;1571219;2020;Month 12;0
89349;1571241;2023;Month 12;0
89350;1571244;2022;Month 12;0
89351;1571284;2023;Month 12;0
89352;1571288;2023;Month 12;0
89353;1571313;2021;Month 12;0
89354;1571393;2021;Month 12;0
89355;1571404;2022;Month 12;0
89356;1571480;2022;Month 12;0
89357;1571494;2022;Month 12;0
89358;1571502;2022;Month 12;0
89359;1571660;2020;Month 12;0
89360;1571670;2020;Month 12;0
89361;1571673;2021;Month 12;0
89362;1571703;2024;Month 12;0
89363;1571858;2023;Month 12;0
89364;1572016;2022;Month 12;0
89365;1572254;2023;Month 12;0
89366;1572428;2023;Month 12;0
89367;1572440;2023;Month 12;1
89368;1572543;2021;Month 12;0
89369;1572764;2023;Month 12;0
89370;1572786;2024;Month 12;0
89371;1573004;2022;Month 12;0
89372;1573084;2022;Month 12;0
89373;1573162;2021;Month 12;0
89374;1573219;2023;Month 12;0
89375;1573369;2020;Month 12;0
89376;1573397;2020;Month 12;0
89377;1573565;2020;Month 12;0
89378;1573571;2022;Month 12;1
89379;1573678;2023;Month 12;0
89380;1573916;2023;Month 12;0
89381;1574006;2022;Month 12;0
89382;1574300;2023;Month 12;0
89383;1574465;2022;Month 12;0
89384;1574475;2022;Month 12;0
89385;1574597;2022;Month 12;0
89386;1574599;2023;Month 12;0
89387;1574645;2021;Month 12;0
89388;1574701;2024;Month 12;0
89389;1574797;2020;Month 12;1
89390;1575165;2022;Month 12;0
89391;1575167;2021;Month 12;0
89392;1575210;2021;Month 12;1
89393;1575315;2021;Month 12;0
89394;1575367;2021;Month 12;0
89395;1575427;2022;Month 12;0
89396;1575517;2022;Month 12;0
89397;1575624;2022;Month 12;1
89398;1575730;2023;Month 12;0
89399;1575766;2020;Month 12;0
89400;1575955;2023;Month 12;0
89401;1576006;2022;Month 12;0
89402;1576199;2022;Month 12;0
89403;1576369;2021;Month 12;0
89404;1576527;2022;Month 12;0
89405;1576648;2022;Month 12;1
89406;1576680;2020;Month 12;0
89407;1576818;2021;Month 12;0
89408;1576856;2022;Month 12;1
89409;1576954;2023;Month 12;0
89410;1577071;2022;Month 12;0
89411;1577089;2024;Month 12;0
89412;1577094;2022;Month 12;0
89413;1577568;2022;Month 12;0
89414;1577588;2021;Month 12;0
89415;1577668;2022;Month 12;1
89416;1577711;2022;Month 12;1
89417;1577717;2022;Month 12;0
89418;1577727;2022;Month 12;0
89419;1577809;2023;Month 12;0
89420;1577959;2022;Month 12;0
89421;1577979;2022;Month 12;0
89422;1578077;2021;Month 12;0
89423;1578146;2024;Month 12;0
89424;1578180;2022;Month 12;0
89425;1578241;2021;Month 12;0
89426;1578257;2021;Month 12;0
89427;1578504;2024;Month 12;0
89428;1578537;2023;Month 12;0
89429;1578547;2021;Month 12;0
89430;1578583;2023;Month 12;0
89431;1578640;2022;Month 12;0
89432;1578871;2020;Month 12;0
89433;1578915;2021;Month 12;0
89434;1579002;2022;Month 12;0
89435;1579215;2020;Month 12;0
89436;1579337;2023;Month 12;0
89437;1579504;2022;Month 12;0
89438;1579529;2022;Month 12;1
89439;1579623;2022;Month 12;0
89440;1579726;2022;Month 12;1
89441;1579730;2023;Month 12;0
89442;1579797;2022;Month 12;0
89443;1579871;2023;Month 12;0
89444;1580079;2020;Month 12;0
89445;1580090;2022;Month 12;0
89446;1580168;2022;Month 12;1
89447;1580248;2020;Month 12;0
89448;1580300;2022;Month 12;0
89449;1580302;2020;Month 12;0
89450;1580320;2023;Month 12;0
89451;1580354;2022;Month 12;0
89452;1580373;2020;Month 12;0
89453;1580437;2020;Month 12;0
89454;1580462;2022;Month 12;1
89455;1580477;2022;Month 12;0
89456;1580516;2022;Month 12;0
89457;1580586;2022;Month 12;0
89458;1580594;2021;Month 12;0
89459;1580608;2020;Month 12;0
89460;1580673;2022;Month 12;0
89461;1580685;2023;Month 12;0
89462;1580790;2022;Month 12;0
89463;1580898;2023;Month 12;1
89464;1580904;2023;Month 12;0
89465;1581163;2022;Month 12;0
89466;1581396;2021;Month 12;0
89467;1581438;2020;Month 12;0
89468;1581665;2022;Month 12;0
89469;1581675;2021;Month 12;0
89470;1581701;2022;Month 12;0
89471;1581885;2023;Month 12;0
89472;1581926;2022;Month 12;0
89473;1582035;2023;Month 12;0
89474;1582046;2020;Month 12;0
89475;1582121;2021;Month 12;0
89476;1582257;2023;Month 12;0
89477;1582322;2021;Month 12;0
89478;1582392;2022;Month 12;0
89479;1582464;2021;Month 12;1
89480;1582518;2022;Month 12;0
89481;1582523;2021;Month 12;1
89482;1582532;2023;Month 12;1
89483;1582701;2022;Month 12;0
89484;1582722;2022;Month 12;0
89485;1582723;2022;Month 12;0
89486;1582739;2022;Month 12;0
89487;1582746;2023;Month 12;0
89488;1582783;2020;Month 12;0
89489;1582968;2022;Month 12;0
89490;1583113;2023;Month 12;1
89491;1583397;2022;Month 12;0
89492;1583408;2023;Month 12;0
89493;1583539;2021;Month 12;0
89494;1583545;2020;Month 12;0
89495;1583592;2021;Month 12;0
89496;1583624;2021;Month 12;0
89497;1583628;2022;Month 12;0
89498;1583785;2023;Month 12;0
89499;1583817;2022;Month 12;0
89500;1583887;2023;Month 12;0
89501;1584105;2024;Month 12;0
89502;1584107;2022;Month 12;0
89503;1584159;2022;Month 12;0
89504;1584243;2022;Month 12;0
89505;1584366;2021;Month 12;0
89506;1584386;2024;Month 12;0
89507;1584402;2021;Month 12;0
89508;1584748;2022;Month 12;0
89509;1584971;2020;Month 12;0
89510;1584987;2020;Month 12;0
89511;1584990;2022;Month 12;0
89512;1585009;2023;Month 12;0
89513;1585020;2021;Month 12;0
89514;1585077;2023;Month 12;0
89515;1585078;2021;Month 12;0
89516;1585170;2023;Month 12;0
89517;1585287;2023;Month 12;0
89518;1585294;2022;Month 12;0
89519;1585316;2021;Month 12;0
89520;1585744;2021;Month 12;0
89521;1585746;2022;Month 12;0
89522;1585793;2023;Month 12;0
89523;1585821;2021;Month 12;0
89524;1585857;2023;Month 12;0
89525;1585926;2022;Month 12;0
89526;1585957;2021;Month 12;0
89527;1585995;2021;Month 12;0
89528;1586115;2022;Month 12;0
89529;1586136;2023;Month 12;0
89530;1586252;2021;Month 12;0
89531;1586274;2022;Month 12;0
89532;1586445;2021;Month 12;1
89533;1586501;2023;Month 12;0
89534;1586542;2020;Month 12;0
89535;1586591;2024;Month 12;0
89536;1586675;2023;Month 12;0
89537;1586682;2020;Month 12;0
89538;1586829;2023;Month 12;0
89539;1586831;2023;Month 12;0
89540;1586858;2024;Month 12;0
89541;1586947;2022;Month 12;0
89542;1586963;2020;Month 12;0
89543;1586966;2022;Month 12;0
89544;1586988;2021;Month 12;0
89545;1586994;2021;Month 12;0
89546;1587070;2022;Month 12;0
89547;1587089;2023;Month 12;0
89548;1587118;2022;Month 12;0
89549;1587152;2021;Month 12;0
89550;1587188;2024;Month 12;0
89551;1587211;2023;Month 12;0
89552;1587219;2021;Month 12;0
89553;1587226;2023;Month 12;0
89554;1587250;2022;Month 12;0
89555;1587288;2021;Month 12;0
89556;1587325;2021;Month 12;0
89557;1587420;2022;Month 12;1
89558;1587423;2021;Month 12;0
89559;1587447;2021;Month 12;0
89560;1587451;2022;Month 12;1
